Date,Well_ID,Latitude,Longitude,Groundwater_Level,Rainfall,Temperature,Soil_Moisture,pH,TDS,Fluoride,Nitrate,Chloride
2025-12-08,W-08,18.67713,73.68635,6.57,17.4,15.8,24,7.1,887,0.86,6.1,168
2025-12-15,W-08,18.67713,73.68635,6.5,31.2,18.1,27.5,7.08,878,0.88,5.8,164
2025-12-22,W-08,18.67713,73.68635,6.33,12.8,21.8,25.1,7.1,873,0.9,5.7,160
2025-12-29,W-08,18.67713,73.68635,6.28,10.9,21.6,21.7,7.1,875,0.91,4.8,160
2026-01-05,W-08,18.67713,73.68635,6.25,10.8,17,23.8,7.07,868,0.92,5.8,158
2026-01-12,W-08,18.67713,73.68635,6.18,31.4,15.4,30.6,7.1,860,0.92,5,159
2026-01-19,W-08,18.67713,73.68635,6.17,10.9,22,20.4,7.11,868,0.91,4.6,164
2026-01-26,W-08,18.67713,73.68635,6.08,23.4,16.3,28.5,7.1,870,0.93,4,165
2026-02-02,W-08,18.67713,73.68635,5.89,32.9,19.6,31,7.12,870,0.95,4.5,167
2026-02-09,W-08,18.67713,73.68635,5.76,31.4,20.8,29.4,7.11,870,0.95,5.1,163
2026-02-16,W-08,18.67713,73.68635,5.63,27.8,17.7,26.4,7.09,863,0.93,5.8,158
2026-02-23,W-08,18.67713,73.68635,5.45,5.3,15.3,17.8,7.1,872,0.94,5.6,157
2026-03-02,W-08,18.67713,73.68635,5.34,2.8,35.3,13.3,7.11,869,0.96,5.8,159
2026-03-09,W-08,18.67713,73.68635,5.22,3.7,35.4,15,7.09,862,0.96,5.1,156
2026-03-16,W-08,18.67713,73.68635,5.11,6.5,33.9,11.1,7.07,868,0.98,4.5,159
2026-03-23,W-08,18.67713,73.68635,5.1,5.9,34.9,10.2,7.06,862,0.96,5.3,160
2026-03-30,W-08,18.67713,73.68635,5.1,4.4,30.8,11,7.06,853,0.99,5.3,160
2026-04-06,W-08,18.67713,73.68635,5.05,0.5,34.1,11.7,7.06,852,1.01,6,157
2026-04-13,W-08,18.67713,73.68635,5.02,1.8,33.1,7.2,7.05,851,1,6.9,157
2026-04-20,W-08,18.67713,73.68635,4.97,1.3,31.7,11.1,7.03,844,1.01,6.2,161
2026-04-27,W-08,18.67713,73.68635,4.81,2.4,35.8,13.9,7.01,847,0.99,6.1,162
2026-05-04,W-08,18.67713,73.68635,4.68,4.3,31,8.1,7.01,848,0.99,6.4,163
2026-05-11,W-08,18.67713,73.68635,4.68,0.3,34.8,13.6,7.01,855,0.97,5.5,166
2026-05-18,W-08,18.67713,73.68635,4.47,4.1,30.8,12.7,7.02,860,0.98,4.9,169
2026-05-25,W-08,18.67713,73.68635,4.38,0.4,35.6,10.5,7.04,857,1,4,170
2026-06-01,W-08,18.67713,73.68635,4.36,90,26.9,44.7,7.02,857,0.98,3.4,168
2026-06-08,W-08,18.67713,73.68635,4.57,82.6,28.1,46.2,7,853,0.98,3.1,169
2026-06-15,W-08,18.67713,73.68635,4.7,149.1,28.4,61.6,6.98,858,0.96,2.5,168
2026-06-22,W-08,18.67713,73.68635,5.05,128.6,28.5,58.3,7,862,0.96,2,168
2026-06-29,W-08,18.67713,73.68635,4.98,55.1,27.7,34.3,6.99,870,0.98,2.8,168
2026-07-06,W-08,18.67713,73.68635,5.05,94.9,28.4,45.2,7.01,868,0.98,2.6,167
2026-07-13,W-08,18.67713,73.68635,5.15,118.1,29,52.7,6.99,866,0.96,2.1,162
2026-07-20,W-08,18.67713,73.68635,5.2,72.8,25.7,43.4,6.98,858,0.97,1.3,161
2026-07-27,W-08,18.67713,73.68635,5.35,71.1,28.5,41.5,6.96,864,0.99,1.6,165
2026-08-03,W-08,18.67713,73.68635,5.76,90.6,27,50.8,6.95,874,1.01,1.4,162
2026-08-10,W-08,18.67713,73.68635,6.16,100.8,26.6,53.3,6.94,873,1.02,1.5,161
2026-08-17,W-08,18.67713,73.68635,6.34,153.1,26.2,65.1,6.92,879,1.03,0.8,157
2026-08-24,W-08,18.67713,73.68635,6.37,86.2,27.6,45.6,6.9,880,1.01,1.4,159
2026-08-31,W-08,18.67713,73.68635,6.57,72,25.3,38.9,6.93,884,1.03,1.7,159
2026-09-07,W-08,18.67713,73.68635,6.88,175.3,27.7,72.3,6.93,892,1.04,1.1,158
2026-09-14,W-08,18.67713,73.68635,7.19,177.8,26.8,75.7,6.92,887,1.04,0.5,163
2024-10-07,W-01,18.44719,73.61512,12.21,23.7,16.1,30.8,7.37,382,1.23,41.6,105
2024-11-25,W-01,18.44719,73.61512,11.59,31.3,19.9,30.9,7.26,396,1.25,41.8,100
